neuronid,time,slope,genotype
58,56,105.1586633,TGEE
58,57,100.2665112,TGEE
58,58,105.8486019,TGEE
58,59,103.8572442,TGEE
58,60,102.9948208,TGEE
60,-20,NA,TGEE
60,-19,NA,TGEE
60,-18,NA,TGEE
60,-17,NA,TGEE
60,-16,NA,TGEE
60,-15,112.8749383,TGEE
60,-14,106.7389858,TGEE
60,-13,103.2217881,TGEE
60,-12,109.4916263,TGEE
60,-11,94.6582003,TGEE
60,-10,102.0558091,TGEE
60,-9,91.5424245,TGEE
60,-8,103.6614965,TGEE
60,-7,101.9028977,TGEE
60,-6,100.908856,TGEE
60,-5,96.70351782,TGEE
60,-4,91.06458609,TGEE
60,-3,99.2458562,TGEE
60,-2,96.76090854,TGEE
60,-1,89.17217999,TGEE
60,0,130.6749869,TGEE
60,1,173.2113748,TGEE
60,2,148.7406143,TGEE
60,3,141.4778306,TGEE
60,4,132.9012457,TGEE
60,5,129.7625293,TGEE
60,6,120.7297156,TGEE
60,7,123.7588963,TGEE
60,8,121.623852,TGEE
60,9,124.3063396,TGEE
60,10,127.0800417,TGEE
60,11,121.9340594,TGEE
60,12,118.3574353,TGEE
60,13,111.1312157,TGEE
60,14,120.8391729,TGEE
60,15,117.3355204,TGEE
60,16,103.5217388,TGEE
60,17,111.6056091,TGEE
60,18,107.2078202,TGEE
60,19,118.0107422,TGEE
60,20,115.8209691,TGEE
60,21,111.2041873,TGEE
60,22,100.6385011,TGEE
60,23,103.5582246,TGEE
60,24,109.0691429,TGEE
60,25,94.21512516,TGEE
60,26,107.0618771,TGEE
60,27,112.3538024,TGEE
60,28,106.5509196,TGEE
60,29,107.4997847,TGEE
60,30,98.92319979,TGEE
60,31,102.1713735,TGEE
60,32,102.1713735,TGEE
60,33,102.262588,TGEE
60,34,99.50712882,TGEE
60,35,93.59471035,TGEE
60,36,87.11660573,TGEE
60,37,93.72248886,TGEE
60,38,90.9670297,TGEE
60,39,104.6895969,TGEE
60,40,84.50716797,TGEE
60,41,86.29544084,TGEE
60,42,93.8319462,TGEE
60,43,99.48888593,TGEE
60,44,94.50716797,TGEE
60,45,87.75534172,TGEE
60,46,87.24438424,TGEE
60,47,90.27356504,TGEE
60,48,94.34290367,TGEE
60,49,89.39767149,TGEE
60,50,93.74073175,TGEE
60,51,83.10207405,TGEE
60,52,78.32102787,TGEE
60,53,88.48521386,TGEE
60,54,80.89397985,TGEE
60,55,88.70420683,TGEE
60,56,82.40860939,TGEE
60,57,NA,TGEE
60,58,NA,TGEE
60,59,NA,TGEE
60,60,NA,TGEE
61,-20,NA,TGEE
61,-19,NA,TGEE
61,-18,NA,TGEE
61,-17,NA,TGEE
61,-16,NA,TGEE
61,-15,107.1921403,TGEE
61,-14,105.9401358,TGEE
61,-13,107.1703251,TGEE
61,-12,100.2353854,TGEE
61,-11,108.3569882,TGEE
61,-10,102.5651852,TGEE
61,-9,102.7285128,TGEE
61,-8,102.6305267,TGEE
61,-7,98.93985463,TGEE
61,-6,99.61487598,TGEE
61,-5,96.174584,TGEE
61,-4,95.08590707,TGEE
61,-3,100.32249,TGEE
61,-2,99.90878231,TGEE
61,-1,102.0317283,TGEE
61,0,87.72382698,TGEE
61,1,150.5317388,TGEE
61,2,147.5355083,TGEE
61,3,138.1864236,TGEE
61,4,130.9662203,TGEE
61,5,131.8560614,TGEE
61,6,125.9988129,TGEE
61,7,126.0776392,TGEE
61,8,124.6696482,TGEE
61,9,125.0864277,TGEE
61,10,122.6759273,TGEE
61,11,128.3755233,TGEE
61,12,126.4831726,TGEE
61,13,123.6671387,TGEE
61,14,121.5495554,TGEE
61,15,120.6258721,TGEE
61,16,113.6197076,TGEE
61,17,120.9750713,TGEE
61,18,112.594654,TGEE
61,19,119.1278089,TGEE
61,20,113.4282129,TGEE
61,21,117.0439636,TGEE
61,22,116.4469355,TGEE
61,23,118.7898557,TGEE
61,24,117.8436804,TGEE
61,25,117.6071496,TGEE
61,26,118.3167941,TGEE
61,27,113.3380886,TGEE
61,28,115.7598351,TGEE
61,29,113.4282129,TGEE
61,30,111.9976779,TGEE
61,31,112.0540121,TGEE
61,32,108.0778162,TGEE
61,33,113.721078,TGEE
61,34,110.5558969,TGEE
61,35,105.4307849,TGEE
61,36,106.6247891,TGEE
61,37,103.7637191,TGEE
61,38,104.3494492,TGEE
61,39,99.46086803,TGEE
61,40,98.17679155,TGEE
61,41,98.06417519,TGEE
61,42,100.6098361,TGEE
61,43,97.37707479,TGEE
61,44,103.9777579,TGEE
61,45,104.1804986,TGEE
61,46,102.7725077,TGEE
61,47,103.1892351,TGEE
61,48,102.9977924,TGEE
61,49,98.89768207,TGEE
61,50,101.2856384,TGEE
61,51,95.33826561,TGEE
61,52,99.0103505,TGEE
61,53,90.44968449,TGEE
61,54,93.00664348,TGEE
61,55,96.98278735,TGEE
61,56,94.96657434,TGEE
61,57,NA,TGEE
61,58,NA,TGEE
61,59,NA,TGEE
61,60,NA,TGEE
62,-20,NA,TGEE
62,-19,NA,TGEE
62,-18,NA,TGEE
62,-17,NA,TGEE
62,-16,NA,TGEE
62,-15,93.50640427,TGEE
62,-14,107.2790741,TGEE
62,-13,107.4782235,TGEE
62,-12,107.8766473,TGEE
62,-11,107.0799246,TGEE
62,-10,100.0797097,TGEE
62,-9,101.1325531,TGEE
62,-8,95.92518278,TGEE
62,-7,90.68920195,TGEE
62,-6,97.17717553,TGEE
62,-5,90.376235,TGEE
62,-4,86.44934308,TGEE
62,-3,101.4171593,TGEE
62,-2,108.4742205,TGEE
62,-1,105.059445,TGEE
62,0,184.2835618,TGEE
62,1,241.9950425,TGEE
62,2,215.9616893,TGEE
62,3,197.1739272,TGEE
62,4,190.7988966,TGEE
62,5,173.5838402,TGEE
62,6,161.1428728,TGEE
62,7,166.5909965,TGEE
62,8,159.2051014,TGEE
62,9,165.2430523,TGEE
62,10,177.009985,TGEE
62,11,155.1329079,TGEE
62,12,147.2977396,TGEE
62,13,168.9780411,TGEE
62,14,155.0768112,TGEE
62,15,156.649517,TGEE
62,16,151.1170609,TGEE
62,17,165.1868307,TGEE
62,18,145.8934488,TGEE
62,19,145.5003973,TGEE
62,20,156.9864718,TGEE
62,21,154.8801605,TGEE
62,22,148.4210474,TGEE
62,23,150.948521,TGEE
62,24,138.3390138,TGEE
62,25,141.4844254,TGEE
62,26,146.2305286,TGEE
62,27,142.6919406,TGEE
62,28,140.6699617,TGEE
62,29,140.7542941,TGEE
62,30,136.7102113,TGEE
62,31,141.5686328,TGEE
62,32,126.3755553,TGEE
62,33,141.4844254,TGEE
62,34,140.2486744,TGEE
62,35,128.2571052,TGEE
62,36,135.1375056,TGEE
62,37,133.1436375,TGEE
62,38,135.9800801,TGEE
62,39,134.2669452,TGEE
62,40,141.849491,TGEE
62,41,128.7907107,TGEE
62,42,137.4965642,TGEE
62,43,135.839651,TGEE
62,44,131.2620876,TGEE
62,45,135.9238585,TGEE
62,46,131.5428209,TGEE
62,47,132.8908901,TGEE
62,48,128.4536309,TGEE
62,49,135.1095197,TGEE
62,50,134.4635959,TGEE
62,51,129.8579217,TGEE
62,52,138.9007301,TGEE
62,53,119.49503,TGEE
62,54,126.122808,TGEE
62,55,137.6651041,TGEE
62,56,123.1740471,TGEE
62,57,127.8358179,TGEE
62,58,128.0885653,TGEE
62,59,125.1118185,TGEE
62,60,NA,TGEE
